Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total Salaries With Tax,Date,Time,Payment,COGS without Tax,Gross Income Percentage,Profit Income,Rating,Rounded_Rating
563917120,A,Yangon,Normal,Female,Fashion accessories,$61.77,5,$15.44,$324.29,3/8/2019,1:21:00 PM,Cash,$308.85,$4.76,$15.44,6.7,7
746545508,A,Yangon,Normal,Male,Home and lifestyle,$21.52,6,$6.46,$135.58,1/17/2019,12:48:00 PM,Credit card,$129.12,$4.76,$6.46,9.4,9
276540879,B,Mandalay,Normal,Male,Sports and travel,$97.74,4,$19.55,$410.51,3/12/2019,7:53:00 PM,Ewallet,$390.96,$4.76,$19.55,6.4,6
815111168,A,Yangon,Member,Male,Food and beverages,$99.78,5,$24.95,$523.85,3/9/2019,7:09:00 PM,Cash,$498.90,$4.76,$24.95,5.4,5
719763868,C,Naypyitaw,Member,Male,Food and beverages,$94.26,4,$18.85,$395.89,3/12/2019,4:30:00 PM,Cash,$377.04,$4.76,$18.85,8.6,9
730618757,B,Mandalay,Member,Male,Health and beauty,$51.13,4,$10.23,$214.75,1/25/2019,10:11:00 AM,Credit card,$204.52,$4.76,$10.23,4,4
340660321,A,Yangon,Member,Male,Electronic accessories,$36.36,4,$7.27,$152.71,3/25/2019,1:07:00 PM,Cash,$145.44,$4.76,$7.27,7.6,8
868811752,B,Mandalay,Normal,Male,Home and lifestyle,$22.02,9,$9.91,$208.09,2/7/2019,6:48:00 PM,Cash,$198.18,$4.76,$9.91,6.8,7
634978956,A,Yangon,Normal,Male,Food and beverages,$32.90,3,$4.94,$103.64,2/17/2019,5:27:00 PM,Credit card,$98.70,$4.76,$4.94,9.1,9
566711091,A,Yangon,Normal,Male,Fashion accessories,$77.02,5,$19.26,$404.36,2/3/2019,3:59:00 PM,Cash,$385.10,$4.76,$19.26,5.5,6
442483607,A,Yangon,Member,Male,Food and beverages,$23.48,2,$2.35,$49.31,3/14/2019,11:21:00 AM,Credit card,$46.96,$4.76,$2.35,7.9,8
835160096,C,Naypyitaw,Member,Male,Sports and travel,$14.70,5,$3.68,$77.18,3/24/2019,1:48:00 PM,Ewallet,$73.50,$4.76,$3.68,8.5,9
527096272,A,Yangon,Member,Female,Electronic accessories,$28.45,5,$7.11,$149.36,3/21/2019,10:17:00 AM,Credit card,$142.25,$4.76,$7.11,9.1,9
898042717,A,Yangon,Normal,Male,Fashion accessories,$76.40,9,$34.38,$721.98,3/19/2019,3:49:00 PM,Ewallet,$687.60,$4.76,$34.38,7.5,8
692278933,B,Mandalay,Normal,Female,Sports and travel,$57.95,6,$17.39,$365.09,2/24/2019,1:02:00 PM,Cash,$347.70,$4.76,$17.39,5.2,5
633093463,C,Naypyitaw,Normal,Female,Electronic accessories,$47.65,3,$7.15,$150.10,3/28/2019,12:58:00 PM,Credit card,$142.95,$4.76,$7.15,9.5,10
374173652,B,Mandalay,Member,Female,Food and beverages,$42.82,9,$19.27,$404.65,2/5/2019,3:26:00 PM,Credit card,$385.38,$4.76,$19.27,8.9,9
378077001,B,Mandalay,Member,Male,Electronic accessories,$48.09,3,$7.21,$151.48,2/10/2019,6:23:00 PM,Credit card,$144.27,$4.76,$7.21,7.8,8
433756987,B,Mandalay,Member,Female,Health and beauty,$55.97,7,$19.59,$411.38,3/5/2019,7:06:00 PM,Ewallet,$391.79,$4.76,$19.59,8.9,9
873954984,B,Mandalay,Member,Female,Health and beauty,$76.90,7,$26.92,$565.22,2/15/2019,8:21:00 PM,Cash,$538.30,$4.76,$26.92,7.7,8
416135917,C,Naypyitaw,Normal,Female,Food and beverages,$97.03,5,$24.26,$509.41,1/30/2019,4:24:00 PM,Ewallet,$485.15,$4.76,$24.26,9.3,9
150898043,A,Yangon,Normal,Male,Sports and travel,$44.65,3,$6.70,$140.65,2/14/2019,3:04:00 PM,Cash,$133.95,$4.76,$6.70,6.2,6
135848019,A,Yangon,Normal,Female,Fashion accessories,$77.93,9,$35.07,$736.44,2/27/2019,4:10:00 PM,Ewallet,$701.37,$4.76,$35.07,7.6,8
441947118,A,Yangon,Member,Male,Electronic accessories,$71.95,1,$3.60,$75.55,2/4/2019,12:14:00 PM,Cash,$71.95,$4.76,$3.60,7.3,7
725963778,C,Naypyitaw,Member,Female,Home and lifestyle,$89.25,8,$35.70,$749.70,1/20/2019,10:13:00 AM,Cash,$714.00,$4.76,$35.70,4.7,5
531801784,A,Yangon,Normal,Male,Electronic accessories,$26.02,7,$9.11,$191.25,3/28/2019,5:38:00 PM,Cash,$182.14,$4.76,$9.11,5.1,5
400451220,B,Mandalay,Normal,Female,Health and beauty,$13.50,10,$6.75,$141.75,2/27/2019,11:06:00 AM,Credit card,$135.00,$4.76,$6.75,4.8,5
860790874,C,Naypyitaw,Member,Female,Fashion accessories,$99.30,10,$49.65,"$1,042.65",2/15/2019,2:53:00 PM,Credit card,$993.00,$4.76,$49.65,6.6,7
834618124,A,Yangon,Normal,Male,Electronic accessories,$51.69,7,$18.09,$379.92,1/26/2019,6:22:00 PM,Cash,$361.83,$4.76,$18.09,5.5,6
115994379,B,Mandalay,Member,Female,Fashion accessories,$54.73,7,$19.16,$402.27,3/14/2019,7:02:00 PM,Credit card,$383.11,$4.76,$19.16,8.5,9
565676697,B,Mandalay,Member,Male,Home and lifestyle,$27.00,9,$12.15,$255.15,3/2/2019,2:16:00 PM,Cash,$243.00,$4.76,$12.15,4.8,5
320496392,C,Naypyitaw,Normal,Female,Electronic accessories,$30.24,1,$1.51,$31.75,3/4/2019,3:44:00 PM,Cash,$30.24,$4.76,$1.51,8.4,8
889049723,B,Mandalay,Member,Female,Food and beverages,$89.14,4,$17.83,$374.39,1/7/2019,12:20:00 PM,Credit card,$356.56,$4.76,$17.83,7.8,8
632900281,C,Naypyitaw,Normal,Female,Fashion accessories,$37.55,10,$18.78,$394.28,3/8/2019,8:01:00 PM,Credit card,$375.50,$4.76,$18.78,9.3,9
554422417,C,Naypyitaw,Normal,Female,Sports and travel,$95.44,10,$47.72,"$1,002.12",1/9/2019,1:45:00 PM,Cash,$954.40,$4.76,$47.72,5.2,5
453636187,B,Mandalay,Normal,Male,Electronic accessories,$27.50,3,$4.13,$86.63,3/1/2019,3:40:00 PM,Ewallet,$82.50,$4.76,$4.13,6.5,7
578807669,B,Mandalay,Normal,Male,Sports and travel,$74.97,1,$3.75,$78.72,3/16/2019,4:58:00 PM,Cash,$74.97,$4.76,$3.75,5.6,6
612365536,A,Yangon,Member,Male,Food and beverages,$80.96,8,$32.38,$680.06,2/17/2019,11:12:00 AM,Credit card,$647.68,$4.76,$32.38,7.4,7
605724132,C,Naypyitaw,Normal,Female,Food and beverages,$94.47,8,$37.79,$793.55,2/27/2019,3:12:00 PM,Cash,$755.76,$4.76,$37.79,9.1,9
471412823,C,Naypyitaw,Normal,Male,Food and beverages,$99.79,2,$9.98,$209.56,3/7/2019,8:37:00 PM,Ewallet,$199.58,$4.76,$9.98,8,8
462679126,A,Yangon,Normal,Male,Home and lifestyle,$73.22,6,$21.97,$461.29,1/21/2019,5:44:00 PM,Cash,$439.32,$4.76,$21.97,7.2,7
272279238,C,Naypyitaw,Normal,Female,Food and beverages,$41.24,4,$8.25,$173.21,2/19/2019,4:23:00 PM,Cash,$164.96,$4.76,$8.25,7.1,7
834259262,C,Naypyitaw,Normal,Female,Fashion accessories,$81.68,4,$16.34,$343.06,1/6/2019,12:12:00 PM,Cash,$326.72,$4.76,$16.34,9.1,9
122619553,C,Naypyitaw,Normal,Female,Electronic accessories,$51.32,9,$23.09,$484.97,3/14/2019,7:33:00 PM,Cash,$461.88,$4.76,$23.09,5.6,6
468880009,A,Yangon,Member,Male,Home and lifestyle,$65.94,4,$13.19,$276.95,3/24/2019,10:29:00 AM,Cash,$263.76,$4.76,$13.19,6,6
613599758,C,Naypyitaw,Normal,Female,Sports and travel,$14.36,10,$7.18,$150.78,1/27/2019,2:28:00 PM,Cash,$143.60,$4.76,$7.18,5.4,5
254310042,A,Yangon,Member,Male,Electronic accessories,$21.50,9,$9.68,$203.18,3/6/2019,12:46:00 PM,Credit card,$193.50,$4.76,$9.68,7.8,8
201862184,B,Mandalay,Member,Female,Electronic accessories,$26.26,7,$9.19,$193.01,2/2/2019,7:40:00 PM,Cash,$183.82,$4.76,$9.19,9.9,10
261128671,B,Mandalay,Normal,Female,Fashion accessories,$60.96,2,$6.10,$128.02,1/25/2019,7:39:00 PM,Credit card,$121.92,$4.76,$6.10,4.9,5
730709830,C,Naypyitaw,Normal,Female,Home and lifestyle,$70.11,6,$21.03,$441.69,3/14/2019,5:54:00 PM,Ewallet,$420.66,$4.76,$21.03,5.2,5
382258917,C,Naypyitaw,Normal,Male,Fashion accessories,$42.08,6,$12.62,$265.10,1/29/2019,12:25:00 PM,Cash,$252.48,$4.76,$12.62,8.9,9
422298786,A,Yangon,Normal,Female,Home and lifestyle,$67.09,5,$16.77,$352.22,1/3/2019,4:47:00 PM,Credit card,$335.45,$4.76,$16.77,9.1,9
667235919,A,Yangon,Member,Female,Fashion accessories,$96.70,5,$24.18,$507.68,1/14/2019,12:52:00 PM,Ewallet,$483.50,$4.76,$24.18,7,7
843014703,B,Mandalay,Member,Female,Home and lifestyle,$35.38,9,$15.92,$334.34,1/5/2019,7:50:00 PM,Credit card,$318.42,$4.76,$15.92,9.6,10
743881662,C,Naypyitaw,Normal,Male,Sports and travel,$95.49,7,$33.42,$701.85,2/22/2019,6:17:00 PM,Ewallet,$668.43,$4.76,$33.42,8.7,9
595862894,C,Naypyitaw,Member,Male,Fashion accessories,$96.98,4,$19.40,$407.32,2/6/2019,5:20:00 PM,Ewallet,$387.92,$4.76,$19.40,9.4,9
182698360,B,Mandalay,Normal,Female,Electronic accessories,$23.65,4,$4.73,$99.33,1/30/2019,1:32:00 PM,Credit card,$94.60,$4.76,$4.73,4,4
289157034,A,Yangon,Member,Male,Sports and travel,$82.33,4,$16.47,$345.79,1/11/2019,10:37:00 AM,Credit card,$329.32,$4.76,$16.47,7.5,8
462785240,C,Naypyitaw,Normal,Female,Electronic accessories,$26.61,2,$2.66,$55.88,3/19/2019,2:35:00 PM,Cash,$53.22,$4.76,$2.66,4.2,4
868527573,B,Mandalay,Normal,Female,Food and beverages,$99.69,5,$24.92,$523.37,1/14/2019,12:09:00 PM,Cash,$498.45,$4.76,$24.92,9.9,10
153584872,C,Naypyitaw,Member,Female,Food and beverages,$74.89,4,$14.98,$314.54,3/1/2019,3:32:00 PM,Ewallet,$299.56,$4.76,$14.98,4.2,4
662722873,A,Yangon,Normal,Female,Food and beverages,$40.94,5,$10.24,$214.94,1/6/2019,1:58:00 PM,Ewallet,$204.70,$4.76,$10.24,9.9,10
525887307,B,Mandalay,Member,Male,Sports and travel,$75.82,1,$3.79,$79.61,1/31/2019,1:19:00 PM,Cash,$75.82,$4.76,$3.79,5.8,6
689169784,C,Naypyitaw,Normal,Male,Food and beverages,$46.77,6,$14.03,$294.65,3/11/2019,1:37:00 PM,Cash,$280.62,$4.76,$14.03,6,6
725560833,A,Yangon,Normal,Female,Health and beauty,$32.32,10,$16.16,$339.36,2/20/2019,4:49:00 PM,Credit card,$323.20,$4.76,$16.16,10,10
394410748,C,Naypyitaw,Member,Female,Fashion accessories,$54.07,9,$24.33,$510.96,1/27/2019,2:55:00 PM,Ewallet,$486.63,$4.76,$24.33,9.5,10
596423999,B,Mandalay,Normal,Male,Food and beverages,$18.22,7,$6.38,$133.92,3/10/2019,2:04:00 PM,Credit card,$127.54,$4.76,$6.38,6.6,7
541899860,C,Naypyitaw,Member,Female,Fashion accessories,$80.48,3,$12.07,$253.51,2/15/2019,12:31:00 PM,Cash,$241.44,$4.76,$12.07,8.1,8
173829529,B,Mandalay,Normal,Female,Fashion accessories,$37.95,10,$18.98,$398.48,1/26/2019,2:51:00 PM,Cash,$379.50,$4.76,$18.98,9.7,10
563369814,A,Yangon,Member,Male,Electronic accessories,$76.82,1,$3.84,$80.66,2/13/2019,6:27:00 PM,Ewallet,$76.82,$4.76,$3.84,7.2,7
308474913,A,Yangon,Member,Female,Sports and travel,$52.26,10,$26.13,$548.73,3/9/2019,12:45:00 PM,Credit card,$522.60,$4.76,$26.13,6.2,6
885176250,A,Yangon,Normal,Female,Health and beauty,$79.74,1,$3.99,$83.73,3/6/2019,10:36:00 AM,Ewallet,$79.74,$4.76,$3.99,7.3,7
726272396,A,Yangon,Normal,Female,Health and beauty,$77.50,5,$19.38,$406.88,1/24/2019,8:36:00 PM,Ewallet,$387.50,$4.76,$19.38,4.3,4
316013952,A,Yangon,Normal,Female,Food and beverages,$54.27,5,$13.57,$284.92,3/13/2019,2:16:00 PM,Ewallet,$271.35,$4.76,$13.57,4.6,5
760541821,B,Mandalay,Normal,Male,Home and lifestyle,$13.59,9,$6.12,$128.43,3/15/2019,10:26:00 AM,Cash,$122.31,$4.76,$6.12,5.8,6
793103222,B,Mandalay,Member,Female,Health and beauty,$41.06,6,$12.32,$258.68,3/5/2019,1:30:00 PM,Credit card,$246.36,$4.76,$12.32,8.3,8
346123257,B,Mandalay,Member,Male,Electronic accessories,$19.24,9,$8.66,$181.82,3/4/2019,4:28:00 PM,Cash,$173.16,$4.76,$8.66,8,8
110056330,C,Naypyitaw,Normal,Female,Food and beverages,$39.43,6,$11.83,$248.41,3/25/2019,8:18:00 PM,Credit card,$236.58,$4.76,$11.83,9.4,9
651610874,C,Naypyitaw,Normal,Male,Home and lifestyle,$46.22,4,$9.24,$194.12,3/12/2019,8:04:00 PM,Credit card,$184.88,$4.76,$9.24,6.2,6
236863015,C,Naypyitaw,Member,Male,Home and lifestyle,$13.98,1,$0.70,$14.68,2/4/2019,1:38:00 PM,Ewallet,$13.98,$4.76,$0.70,9.8,10
831640259,B,Mandalay,Normal,Female,Fashion accessories,$39.75,5,$9.94,$208.69,2/22/2019,10:43:00 AM,Ewallet,$198.75,$4.76,$9.94,9.6,10
587037455,C,Naypyitaw,Member,Female,Fashion accessories,$97.79,7,$34.23,$718.76,2/16/2019,5:30:00 PM,Ewallet,$684.53,$4.76,$34.23,4.9,5
882404577,A,Yangon,Member,Male,Sports and travel,$67.26,4,$13.45,$282.49,1/19/2019,3:28:00 PM,Credit card,$269.04,$4.76,$13.45,8,8
732675346,A,Yangon,Normal,Male,Food and beverages,$13.79,5,$3.45,$72.40,1/11/2019,7:07:00 PM,Credit card,$68.95,$4.76,$3.45,7.8,8
725329708,B,Mandalay,Member,Female,Fashion accessories,$68.71,4,$13.74,$288.58,1/4/2019,7:01:00 PM,Cash,$274.84,$4.76,$13.74,4.1,4
256088343,A,Yangon,Normal,Female,Home and lifestyle,$56.53,4,$11.31,$237.43,3/4/2019,7:48:00 PM,Ewallet,$226.12,$4.76,$11.31,5.5,6
372261506,C,Naypyitaw,Normal,Female,Fashion accessories,$23.82,5,$5.96,$125.06,1/28/2019,7:24:00 PM,Ewallet,$119.10,$4.76,$5.96,5.4,5
244080162,B,Mandalay,Normal,Female,Health and beauty,$34.21,10,$17.11,$359.21,1/2/2019,1:00:00 PM,Cash,$342.10,$4.76,$17.11,5.1,5
569714390,B,Mandalay,Normal,Male,Sports and travel,$21.87,2,$2.19,$45.93,1/25/2019,2:29:00 PM,Ewallet,$43.74,$4.76,$2.19,6.9,7
132236451,A,Yangon,Member,Male,Health and beauty,$20.97,5,$5.24,$110.09,1/4/2019,1:21:00 PM,Cash,$104.85,$4.76,$5.24,7.8,8
696902548,A,Yangon,Normal,Male,Sports and travel,$25.84,3,$3.88,$81.40,3/10/2019,6:55:00 PM,Ewallet,$77.52,$4.76,$3.88,6.6,7
472159636,A,Yangon,Normal,Male,Home and lifestyle,$50.93,8,$20.37,$427.81,3/22/2019,7:36:00 PM,Ewallet,$407.44,$4.76,$20.37,9.2,9
268036164,B,Mandalay,Normal,Male,Health and beauty,$96.11,1,$4.81,$100.92,1/25/2019,4:28:00 PM,Ewallet,$96.11,$4.76,$4.81,7.8,8
750579686,C,Naypyitaw,Normal,Female,Home and lifestyle,$45.38,4,$9.08,$190.60,1/8/2019,1:48:00 PM,Credit card,$181.52,$4.76,$9.08,8.7,9
186093669,C,Naypyitaw,Member,Female,Health and beauty,$81.51,1,$4.08,$85.59,1/22/2019,10:57:00 AM,Ewallet,$81.51,$4.76,$4.08,9.2,9
848071692,B,Mandalay,Normal,Female,Health and beauty,$57.22,2,$5.72,$120.16,1/12/2019,5:13:00 PM,Ewallet,$114.44,$4.76,$5.72,8.3,8
745713520,A,Yangon,Member,Female,Electronic accessories,$25.22,7,$8.83,$185.37,2/4/2019,10:23:00 AM,Cash,$176.54,$4.76,$8.83,8.2,8
266766436,C,Naypyitaw,Member,Female,Food and beverages,$38.60,3,$5.79,$121.59,3/28/2019,1:57:00 PM,Ewallet,$115.80,$4.76,$5.79,7.5,8
740222500,C,Naypyitaw,Normal,Female,Electronic accessories,$84.05,3,$12.61,$264.76,1/23/2019,1:29:00 PM,Cash,$252.15,$4.76,$12.61,9.8,10
271888734,C,Naypyitaw,Member,Female,Fashion accessories,$97.21,10,$48.61,"$1,020.71",2/8/2019,1:00:00 PM,Credit card,$972.10,$4.76,$48.61,8.7,9
301818610,B,Mandalay,Member,Male,Fashion accessories,$25.42,8,$10.17,$213.53,3/19/2019,7:42:00 PM,Credit card,$203.36,$4.76,$10.17,6.7,7
489644354,C,Naypyitaw,Normal,Male,Fashion accessories,$16.28,1,$0.81,$17.09,3/9/2019,3:36:00 PM,Cash,$16.28,$4.76,$0.81,5,5
198847132,B,Mandalay,Member,Male,Fashion accessories,$40.61,9,$18.27,$383.76,1/2/2019,1:40:00 PM,Cash,$365.49,$4.76,$18.27,7,7
269108440,A,Yangon,Member,Male,Health and beauty,$53.17,7,$18.61,$390.80,1/21/2019,6:01:00 PM,Cash,$372.19,$4.76,$18.61,8.9,9
650986268,B,Mandalay,Member,Female,Food and beverages,$20.87,3,$3.13,$65.74,3/20/2019,1:53:00 PM,Credit card,$62.61,$4.76,$3.13,8,8
741733559,B,Mandalay,Normal,Male,Sports and travel,$67.27,5,$16.82,$353.17,2/27/2019,5:27:00 PM,Cash,$336.35,$4.76,$16.82,6.9,7
325776186,A,Yangon,Member,Female,Home and lifestyle,$90.65,10,$45.33,$951.83,3/8/2019,10:53:00 AM,Ewallet,$906.50,$4.76,$45.33,7.3,7
286757818,B,Mandalay,Normal,Male,Fashion accessories,$69.08,2,$6.91,$145.07,1/31/2019,7:48:00 PM,Credit card,$138.16,$4.76,$6.91,6.9,7
574579721,C,Naypyitaw,Normal,Male,Food and beverages,$43.27,2,$4.33,$90.87,3/8/2019,4:53:00 PM,Ewallet,$86.54,$4.76,$4.33,5.7,6
459507686,A,Yangon,Normal,Female,Electronic accessories,$23.46,6,$7.04,$147.80,1/13/2019,7:14:00 PM,Ewallet,$140.76,$4.76,$7.04,6.4,6
616870016,B,Mandalay,Normal,Male,Fashion accessories,$95.54,7,$33.44,$702.22,3/9/2019,2:36:00 PM,Credit card,$668.78,$4.76,$33.44,9.6,10
837557229,B,Mandalay,Normal,Female,Fashion accessories,$47.44,1,$2.37,$49.81,2/22/2019,6:19:00 PM,Credit card,$47.44,$4.76,$2.37,6.8,7
751690068,C,Naypyitaw,Normal,Male,Sports and travel,$99.24,9,$44.66,$937.82,3/19/2019,7:09:00 PM,Ewallet,$893.16,$4.76,$44.66,9,9
257731380,C,Naypyitaw,Member,Male,Sports and travel,$82.93,4,$16.59,$348.31,1/20/2019,4:51:00 PM,Ewallet,$331.72,$4.76,$16.59,9.6,10
345084992,A,Yangon,Normal,Male,Home and lifestyle,$33.99,6,$10.20,$214.14,3/8/2019,3:37:00 PM,Credit card,$203.94,$4.76,$10.20,7.7,8
549964200,C,Naypyitaw,Member,Male,Food and beverages,$17.04,4,$3.41,$71.57,3/8/2019,8:15:00 PM,Ewallet,$68.16,$4.76,$3.41,7,7
810606344,C,Naypyitaw,Normal,Female,Electronic accessories,$40.86,8,$16.34,$343.22,2/7/2019,2:38:00 PM,Credit card,$326.88,$4.76,$16.34,6.5,7
450282866,C,Naypyitaw,Member,Male,Food and beverages,$17.44,5,$4.36,$91.56,1/15/2019,7:25:00 PM,Cash,$87.20,$4.76,$4.36,8.1,8
394303170,B,Mandalay,Member,Female,Sports and travel,$88.43,8,$35.37,$742.81,3/22/2019,7:35:00 PM,Credit card,$707.44,$4.76,$35.37,4.3,4
138175109,A,Yangon,Member,Female,Home and lifestyle,$89.21,9,$40.14,$843.03,1/15/2019,3:42:00 PM,Credit card,$802.89,$4.76,$40.14,6.5,7
192987397,C,Naypyitaw,Normal,Male,Fashion accessories,$12.78,1,$0.64,$13.42,1/8/2019,2:11:00 PM,Ewallet,$12.78,$4.76,$0.64,9.5,10
301119629,A,Yangon,Normal,Female,Sports and travel,$19.10,7,$6.69,$140.39,1/15/2019,10:43:00 AM,Cash,$133.70,$4.76,$6.69,9.7,10
390805128,B,Mandalay,Member,Female,Health and beauty,$19.15,1,$0.96,$20.11,1/28/2019,5:58:00 PM,Credit card,$19.15,$4.76,$0.96,9.5,10
235468343,C,Naypyitaw,Member,Male,Food and beverages,$27.66,10,$13.83,$290.43,2/14/2019,11:26:00 AM,Credit card,$276.60,$4.76,$13.83,8.9,9
453127053,C,Naypyitaw,Normal,Male,Fashion accessories,$45.74,3,$6.86,$144.08,3/10/2019,5:38:00 PM,Credit card,$137.22,$4.76,$6.86,6.5,7
296117041,B,Mandalay,Member,Female,Health and beauty,$27.07,1,$1.35,$28.42,1/12/2019,8:07:00 PM,Credit card,$27.07,$4.76,$1.35,5.3,5
449272918,B,Mandalay,Member,Female,Sports and travel,$39.12,1,$1.96,$41.08,3/26/2019,11:02:00 AM,Credit card,$39.12,$4.76,$1.96,9.6,10
891017034,B,Mandalay,Normal,Female,Electronic accessories,$74.71,6,$22.41,$470.67,1/1/2019,7:07:00 PM,Cash,$448.26,$4.76,$22.41,6.7,7
744095786,B,Mandalay,Normal,Male,Electronic accessories,$22.01,6,$6.60,$138.66,1/2/2019,6:50:00 PM,Cash,$132.06,$4.76,$6.60,7.6,8
727170390,A,Yangon,Normal,Female,Food and beverages,$63.61,5,$15.90,$333.95,3/16/2019,12:43:00 PM,Ewallet,$318.05,$4.76,$15.90,4.8,5
568883448,A,Yangon,Normal,Male,Health and beauty,$25.00,1,$1.25,$26.25,3/3/2019,3:09:00 PM,Ewallet,$25.00,$4.76,$1.25,5.5,6
187835490,A,Yangon,Member,Male,Electronic accessories,$20.77,4,$4.15,$87.23,1/31/2019,1:47:00 PM,Cash,$83.08,$4.76,$4.15,4.7,5
767541907,B,Mandalay,Member,Female,Fashion accessories,$29.56,5,$7.39,$155.19,2/13/2019,4:59:00 PM,Cash,$147.80,$4.76,$7.39,6.9,7
710464433,B,Mandalay,Member,Female,Food and beverages,$77.40,9,$34.83,$731.43,2/15/2019,2:15:00 PM,Credit card,$696.60,$4.76,$34.83,4.5,5
533335337,B,Mandalay,Normal,Male,Electronic accessories,$79.39,10,$39.70,$833.60,2/7/2019,8:24:00 PM,Cash,$793.90,$4.76,$39.70,6.2,6
325908763,C,Naypyitaw,Member,Female,Electronic accessories,$46.57,10,$23.29,$488.99,1/27/2019,1:58:00 PM,Cash,$465.70,$4.76,$23.29,7.6,8
729467422,C,Naypyitaw,Normal,Male,Food and beverages,$35.89,1,$1.79,$37.68,2/23/2019,4:52:00 PM,Credit card,$35.89,$4.76,$1.79,7.9,8
639761242,C,Naypyitaw,Normal,Male,Food and beverages,$40.52,5,$10.13,$212.73,2/3/2019,3:19:00 PM,Cash,$202.60,$4.76,$10.13,4.5,5
234034040,B,Mandalay,Member,Female,Food and beverages,$73.05,10,$36.53,$767.03,3/3/2019,12:25:00 PM,Credit card,$730.50,$4.76,$36.53,8.7,9
326712155,C,Naypyitaw,Normal,Female,Sports and travel,$73.95,4,$14.79,$310.59,2/3/2019,10:02:00 AM,Cash,$295.80,$4.76,$14.79,6.1,6
320328842,C,Naypyitaw,Member,Female,Food and beverages,$22.62,1,$1.13,$23.75,3/17/2019,6:58:00 PM,Cash,$22.62,$4.76,$1.13,6.4,6
470329057,A,Yangon,Member,Male,Food and beverages,$51.34,5,$12.84,$269.54,3/28/2019,3:31:00 PM,Credit card,$256.70,$4.76,$12.84,9.1,9
878302331,C,Naypyitaw,Member,Female,Sports and travel,$54.55,10,$27.28,$572.78,3/2/2019,11:22:00 AM,Credit card,$545.50,$4.76,$27.28,7.1,7
440595691,C,Naypyitaw,Member,Female,Health and beauty,$37.15,7,$13.00,$273.05,2/8/2019,1:12:00 PM,Credit card,$260.05,$4.76,$13.00,7.7,8
554533790,B,Mandalay,Normal,Male,Sports and travel,$37.02,6,$11.11,$233.23,3/22/2019,6:33:00 PM,Cash,$222.12,$4.76,$11.11,4.5,5
746190921,C,Naypyitaw,Normal,Male,Food and beverages,$21.58,1,$1.08,$22.66,2/9/2019,10:02:00 AM,Ewallet,$21.58,$4.76,$1.08,7.2,7
233340817,C,Naypyitaw,Member,Female,Electronic accessories,$98.84,1,$4.94,$103.78,2/15/2019,11:21:00 AM,Cash,$98.84,$4.76,$4.94,8.4,8
767051286,C,Naypyitaw,Member,Female,Home and lifestyle,$83.77,6,$25.13,$527.75,1/23/2019,12:10:00 PM,Ewallet,$502.62,$4.76,$25.13,5.4,5
340219136,A,Yangon,Member,Female,Sports and travel,$40.05,4,$8.01,$168.21,1/25/2019,11:40:00 AM,Cash,$160.20,$4.76,$8.01,9.7,10
405313305,A,Yangon,Member,Male,Fashion accessories,$43.13,10,$21.57,$452.87,2/2/2019,6:31:00 PM,Credit card,$431.30,$4.76,$21.57,5.5,6
731597531,B,Mandalay,Member,Male,Health and beauty,$72.57,8,$29.03,$609.59,3/30/2019,5:58:00 PM,Cash,$580.56,$4.76,$29.03,4.6,5
676396028,A,Yangon,Member,Female,Electronic accessories,$64.44,5,$16.11,$338.31,3/30/2019,5:04:00 PM,Cash,$322.20,$4.76,$16.11,6.6,7
502051910,A,Yangon,Normal,Male,Health and beauty,$65.18,3,$9.78,$205.32,2/25/2019,8:35:00 PM,Credit card,$195.54,$4.76,$9.78,6.3,6
485308700,A,Yangon,Normal,Female,Sports and travel,$33.26,5,$8.32,$174.62,3/18/2019,4:10:00 PM,Credit card,$166.30,$4.76,$8.32,4.2,4
598479715,C,Naypyitaw,Normal,Male,Electronic accessories,$84.07,4,$16.81,$353.09,3/7/2019,4:54:00 PM,Ewallet,$336.28,$4.76,$16.81,4.4,4
701698742,B,Mandalay,Normal,Male,Sports and travel,$34.37,10,$17.19,$360.89,3/16/2019,10:11:00 AM,Ewallet,$343.70,$4.76,$17.19,6.7,7
575671508,A,Yangon,Normal,Male,Electronic accessories,$38.60,1,$1.93,$40.53,1/29/2019,11:26:00 AM,Ewallet,$38.60,$4.76,$1.93,6.7,7
541083113,C,Naypyitaw,Normal,Male,Food and beverages,$65.97,8,$26.39,$554.15,2/2/2019,8:29:00 PM,Cash,$527.76,$4.76,$26.39,8.4,8
246113901,C,Naypyitaw,Normal,Female,Electronic accessories,$32.80,10,$16.40,$344.40,2/15/2019,12:12:00 PM,Cash,$328.00,$4.76,$16.40,6.2,6
674159296,A,Yangon,Normal,Male,Sports and travel,$37.14,5,$9.29,$194.99,1/8/2019,1:05:00 PM,Ewallet,$185.70,$4.76,$9.29,5,5
305183552,B,Mandalay,Member,Male,Home and lifestyle,$60.38,10,$30.19,$633.99,2/12/2019,4:19:00 PM,Cash,$603.80,$4.76,$30.19,6,6
493656248,C,Naypyitaw,Member,Female,Sports and travel,$36.98,10,$18.49,$388.29,1/1/2019,7:48:00 PM,Credit card,$369.80,$4.76,$18.49,7,7
